merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{dut}pasfoto,p ɑ s f oː t oː,0,pasfoto,0
{dut}pasgeboren,p ɑ s x ə b oː r ə n,0,pasgeboren,0
{dut}pasja,p aː ʃ aː,0,pasja,0
{dut}pellen,p ɛ l ə n,0,pellen,0
{dut}perceel,p ɛ r s eː l,0,perceel,0
{dut}persoonsgegevens,p ɛ r s oː n s x ə ɣ eː v ə n s,0,persoonsgegevens,0
{dut}pester,p ɛ s t ə r,0,pester,0
{dut}peuterspeelzaal,p øː t ə r s p eː l z aː l,0,peuterspeelzaal,0
{dut}pezen,p eː z ə n,0,pezen,0
{dut}pijl,p ɛ i̯ l,0,pijl,0
{dut}pijnlijk,p ɛ i̯ n l ə k,0,pijnlijk,0
{dut}pijpen,p ɛ i p ə n,0,pijpen,0
{dut}pikken,p ɪ k ə n,0,pikken,0
{dut}pillewegge,p ɪ l ə ʋ ɛ ɣ ə,0,pillewegge,0
{dut}pissebed,p ɪ s ə b ɛ t,0,pissebed,0
{dut}plaag,p l aː x,0,plaag,0
{dut}planten,p l ɑ n t ə n,0,planten,0
{dut}plas,p l ɑ s,0,plas,0
{dut}plassen,p l ɑ s ə n,0,plassen,0
{dut}plateau,p l aː t oː,0,plateau,0
{dut}plechtigheid,p l ɛ x t ə x ɦ ɛ i̯ t,0,plechtigheid,0
{dut}plukken,p l ʏ k ə n,0,plukken,0
{dut}pol,p ɔ l,0,pol,0
{dut}politiek,p oː l i t i k,0,politiek,0
{dut}pomp,p ɔ m p,0,pomp,0
{dut}pompen,p ɔ m p ə n,0,pompen,0
{dut}poolvos,p oː l v ɔ s,0,poolvos,0
{dut}poot,p oː t,0,poot,0
{dut}poppenkast,p ɔ p ə n k ɑ s t,0,poppenkast,0
{dut}port,p ɔ r t,0,port,0
{dut}porto,p ɔ r t oː,0,porto,0
{dut}positie,p oː z i t s i,0,positie,0
{dut}poten,p oː t ə n,0,poten,0
{dut}praag,p r aː x,0,praag,0
{dut}praat,p r aː t,0,praat,0
{dut}praten,p r aː t ə n,0,praten,0
{dut}prehistorisch,p r eː ɦ ɪ s t oː r i s,0,prehistorisch,0
{dut}premie,p r eː m i,0,premie,0
{dut}première,p r ə m j ɛː r ə,0,première,0
{dut}prins,p r ɪ n s,0,prins,0
{dut}privatiseren,p r i v aː t i z eː r ə n,0,privatiseren,0
{dut}probleemloos,p r oː b l eː m l oː s,0,probleemloos,0
{dut}programmatuur,p r oː ɣ r ɑ m aː t yː r,0,programmatuur,0
{dut}provincie,p r oː v ɪ n s i,0,provincie,0
{dut}psychologie,p s i x oː l oː ɣ i,0,psychologie,0
{dut}publiek,p y b l i k,0,publiek,0
{dut}puur,p y r,0,puur,0
{dut}raadzaam,r aː t s aː m,0,raadzaam,0
{dut}raap,r aː p,0,raap,0
{dut}raden,r aː d ə n,0,raden,0
{dut}radio,r aː d i j oː,0,radio,0
{dut}raken,r aː k ə n,0,raken,0
{dut}ram,r ɑ m,0,ram,0
{dut}rare,r aː r ə,0,rare,0
{dut}raspen,r ɑ s p ə n,0,raspen,0
{dut}rationeel,r aː t ʃ oː n eː l,0,rationeel,0
{dut}ravage,r aː v aː ʒ ə,0,ravage,0
{dut}razendsnel,r aː z ə n t s n ɛ l,0,razendsnel,0
{dut}recentelijk,r ə s ɛ n t ə l ə k,0,recentelijk,0
{dut}rechtbank,r ɛ x t b ɑ ŋ k,0,rechtbank,0
{dut}rechter,r ɛ x t ə r,0,rechter,0
{dut}redeneren,r eː d ə n eː r ə n,0,redeneren,0
{dut}reep,r eː p,0,reep,0
{dut}regering,r ə ɣ eː r ɪ ŋ,0,regering,0
{dut}regisseur,r eː ɣ i s øː r,0,regisseur,0
{dut}reiniger,r ɛ i̯ n ə ɣ ə r,0,reiniger,0
{dut}rendabel,r ɛ n d aː b ə l,0,rendabel,0
{dut}rhenen,r eː n ə n,0,rhenen,0
{dut}riant,r i ɑ n t,0,riant,0
{dut}riemen,r i m ə n,0,riemen,0
{dut}rijstrook,r ɛ i̯ s t r oː k,0,rijstrook,0
{dut}rijweg,r ɛ i̯ ʋ ɛ x,0,rijweg,0
{dut}rit,r ɪ t,0,rit,0
{dut}rivaliteit,r i v aː l i t ɛ i̯ t,0,rivaliteit,0
{dut}rode,r oː d ə,0,rode,0
{dut}roemenië,r u m eː n i j ə,0,roemenië,0
{dut}roepen,r u p ə n,0,roepen,0
{dut}rog,r ɔ x,0,rog,0
{dut}rommelig,r ɔ m ə l ə x,0,rommelig,0
{dut}rood,r oː t,0,rood,0
{dut}roomijs,r oː m ɛ i̯ s,0,roomijs,0
{dut}rubriek,r y b r i k,0,rubriek,0
{dut}ruimen,r œ y̯ m ə n,0,ruimen,0
{dut}ruth,r ʏ t,0,ruth,0
{dut}safari,s aː f aː r i,0,safari,0
{dut}sake,s aː k eː,0,sake,0
{dut}salontafel,s aː l ɔ n t aː f ə l,0,salontafel,0
{dut}samenstelling,s aː m ə n s t ɛ l ɪ ŋ,0,samenstelling,0
{dut}sanskriet,s ɑ n s k r i t,0,sanskriet,0
{dut}schaal,s x aː l,0,schaal,0
{dut}scheepvaart,s x eː p v aː r t,0,scheepvaart,0
{dut}scheiding,s x ɛ i̯ d ɪ ŋ,0,scheiding,0
{dut}schelp,s x ɛ l p,0,schelp,0
{dut}schenker,s x ɛ ŋ k ə r,0,schenker,0
{dut}schep,s x ɛ p,0,schep,0
{dut}scherp,s x ɛ r p,0,scherp,0
{dut}scheuren,s x øː r ə n,0,scheuren,0
{dut}schier,s x iː r,0,schier,0
{dut}schietbaan,s x i t b aː n,0,schietbaan,0
{dut}schijf,s x ɛ i̯ f,0,schijf,0
{dut}schil,s x ɪ l,0,schil,0
{dut}schilderij,s x ɪ l d ə r ɛ i̯,0,schilderij,0
{dut}schip,s x ɪ p,0,schip,0
{dut}schiphol,s x ɪ p ɦ ɔ l,0,schiphol,0
{dut}schoeien,s x u i̯ ə n,0,schoeien,0
{dut}schoenmakerij,s x u n m aː k ə r ɛ i̯,0,schoenmakerij,0
{dut}scholing,s x oː l ɪ ŋ,0,scholing,0
{dut}schoner,s x oː n ə r,0,schoner,0
{dut}schrappen,s x r ɑ p ə n,0,schrappen,0
{dut}schrijven,s x r ɛ i̯ v ə n,0,schrijven,0
{dut}schrikbarend,s x r ɪ k b aː r ə n t,0,schrikbarend,0
{dut}schudden,s x ʏ d ə n,0,schudden,0
{dut}schuldenberg,s x ʏ l d ə n b ɛ r x,0,schuldenberg,0
{dut}schuwen,s x y u̯ ə n,0,schuwen,0
{dut}sein,s ɛ i̯ n,0,sein,0
{dut}seks,s ɛ k s,0,seks,0
{dut}seminarie,s eː m i n aː r i,0,seminarie,0
{dut}sicilië,s i s i l i ə,0,sicilië,0
{dut}sier,s i r,0,sier,0
{dut}site,s ɑ i̯ t,0,site,0
{dut}sjofel,ʃ oː f ə l,0,sjofel,0
{dut}slechte,s l ɛ x t ə,0,slechte,0
{dut}slet,s l ɛ t,0,slet,0
{dut}sliep,s l i p,0,sliep,0
{dut}slijten,s l ɛ i̯ t ə n,0,slijten,0
{dut}slip,s l ɪ p,0,slip,0
{dut}sloom,s l oː m,0,sloom,0
{dut}sloot,s l oː t,0,sloot,0
{dut}snaar,s n aː r,0,snaar,0
{dut}snee,s n eː,0,snee,0
{dut}snugger,s n ʏ ɣ ə r,0,snugger,0
{dut}soa,s oː aː,0,soa,0
{dut}soeverein,s u v ə r ɛ i̯ n,0,soeverein,0
{dut}sokken,s ɔ k ə n,0,sokken,0
{dut}soldaat,s ɔ l d aː t,0,soldaat,0
{dut}solo,s oː l oː,0,solo,0
{dut}soms,s ɔ m s,0,soms,0
{dut}sonde,s ɔ n d ə,0,sonde,0
{dut}span,s p ɑ n,0,span,0
{dut}spanje,s p ɑ n j ə,0,spanje,0
{dut}specialist,s p eː ʃ aː l ɪ s t,0,specialist,0
{dut}speelster,s p eː l s t ə r,0,speelster,0
{dut}spek,s p ɛ k,0,spek,0
{dut}spel,s p ɛ l,0,spel,0
{dut}spelt,s p ɛ l t,0,spelt,0
{dut}spookstad,s p oː k s t ɑ t,0,spookstad,0
{dut}spoorloos,s p oː r l oː s,0,spoorloos,0
{dut}sporen,s p oː r ə n,0,sporen,0
{dut}sprookje,s p r oː k j ə,0,sprookje,0
{dut}staats,s t aː t s,0,staats,0
{dut}staking,s t aː k ɪ ŋ,0,staking,0
{dut}standaardwerk,s t ɑ n d aː r t ʋ ɛ r k,0,standaardwerk,0
{dut}startsein,s t ɑ r t s ɛ i̯ n,0,startsein,0
{dut}sterven,s t ɛ r v ə n,0,sterven,0
{dut}stiekem,s t i k ə m,0,stiekem,0
{dut}stier,s t iː r,0,stier,0
{dut}stijn,s t ɛ i̯ n,0,stijn,0
{dut}stoep,s t u p,0,stoep,0
{dut}stokbrood,s t ɔ k b r oː t,0,stokbrood,0
{dut}storm,s t ɔ r m,0,storm,0
{dut}stormachtig,s t ɔ r m ɑ x t ə x,0,stormachtig,0
{dut}storting,s t ɔ r t ɪ ŋ,0,storting,0
{dut}straat,s t r aː t,0,straat,0
{dut}stralen,s t r aː l ə n,0,stralen,0
{dut}strijden,s t r ɛ i̯ d ə n,0,strijden,0
{dut}stripfiguur,s t r ɪ p f i ɣ yː r,0,stripfiguur,0
{dut}stroop,s t r oː p,0,stroop,0
{dut}stuur,s t y r,0,stuur,0
{dut}stylus,s t i l ʏ s,0,stylus,0
{dut}syndroom,s ɪ n d r oː m,0,syndroom,0
{dut}taal,t aː l,0,taal,0
{dut}taken,t aː k ə n,0,taken,0
{dut}tamelijk,t aː m ə l ə k,0,tamelijk,0
{dut}tandem,t ɑ n d ɛ m,0,tandem,0
{dut}tanden,t ɑ n d ə n,0,tanden,0
{dut}tanker,t ɛ ŋ k ə r,0,tanker,0
{dut}tarief,t aː r i f,0,tarief,0
{dut}tegelen,t eː ɣ ə l ə n,0,tegelen,0
{dut}tegenwerpen,t eː ɣ ə n ʋ ɛ r p ə n,0,tegenwerpen,0
{dut}telefoonnummer,t eː l ə f oː n ʏ m ə r,0,telefoonnummer,0
{dut}tempel,t ɛ m p ə l,0,tempel,0
{dut}teun,t øː n,0,teun,0
{dut}thee,t eː,0,thee,0
{dut}theo,t eː j oː,0,theo,0
{dut}tij,t ɛ i̯,0,tij,0
{dut}toendra,t u n d r aː,0,toendra,0
{dut}toerisme,t u r ɪ s m ə,0,toerisme,0
{dut}toeslag,t u s l ɑ x,0,toeslag,0
{dut}toets,t u t s,0,toets,0
{dut}toevluchtsoord,t u v l ʏ x t s oː r t,0,toevluchtsoord,0
{dut}toevoegen,t u v u ɣ ə n,0,toevoegen,0
{dut}tong,t ɔ ŋ,0,tong,0
{dut}topper,t ɔ p ə r,0,topper,0
{dut}training,t r eː n ɪ ŋ,0,training,0
{dut}treffen,t r ɛ f ə n,0,treffen,0
{dut}tsarina,t s aː r i n aː,0,tsarina,0
{dut}tuinkers,t œ y̯ ŋ k ɛ r s,0,tuinkers,0
{dut}tuniek,t y n i k,0,tuniek,0
{dut}turbulentie,t ʏ r b y l ɛ n s i,0,turbulentie,0
{dut}tussenruimtetjes,t ʏ s ə n r œ y̯ m t ə t j ə s,0,tussenruimtetjes,0
{dut}tussenstop,t ʏ s ə n s t ɔ p,0,tussenstop,0
{dut}tweede,t ʋ eː d ə,0,tweede,0
{dut}twijfel,t ʋ ɛ i̯ f ə l,0,twijfel,0
{dut}ui,œ y̯,0,ui,0
{dut}uil,œ y̯ l,0,uil,0
{dut}uitdrukken,œ y̯ d r ʏ k ə n,0,uitdrukken,0
{dut}uiterwaard,œ y̯ t ə r ʋ aː r t,0,uiterwaard,0
{dut}uitgebaat,œ y̯ t x ə b aː t,0,uitgebaat,0
{dut}uitstel,œ y̯ t s t ɛ l,0,uitstel,0
{dut}uitverkocht,œ y̯ t f ə r k ɔ x t,0,uitverkocht,0
{dut}unaniem,y n aː n i m,0,unaniem,0
{dut}unie,y n i,0,unie,0
{dut}uniform,y n i f ɔ r m,0,uniform,0
{dut}universiteit,y n i v ɛ r z i t ɛ i̯ t,0,universiteit,0
{dut}update,ʏ p d eː t,0,update,0
{dut}uploaden,ʏ p l oː d ə n,0,uploaden,0
{dut}vaardig,v aː r d ə x,0,vaardig,0
{dut}vaas,v aː s,0,vaas,0
{dut}vakantieganger,v aː k ɑ n t s i ɣ ɑ ŋ ə r,0,vakantieganger,0
{dut}vangrail,v ɑ ŋ r eː l,0,vangrail,0
{dut}vangt,v ɑ ŋ t,0,vangt,0
{dut}vanwaar,v ɑ n ʋ aː r,0,vanwaar,0
{dut}vaticaan,v aː t i k aː n,0,vaticaan,0
{dut}vaticaans,v aː t i k aː n s,0,vaticaans,0
{dut}vatten,v ɑ t ə n,0,vatten,0
{dut}veenendaal,v eː n ə n d aː l,0,veenendaal,0
{dut}vegetatie,v eː ɣ ə t aː t s i,0,vegetatie,0
{dut}vele,v eː l ə,0,vele,0
{dut}vennootschap,v ɛ n oː t s x ɑ p,0,vennootschap,0
{dut}vennootschapsbelasting,v ɛ n oː t s x ɑ p s b ə l ɑ s t ɪ ŋ,0,vennootschapsbelasting,0
{dut}vergaren,v ə r ɣ aː r ə n,0,vergaren,0
{dut}verkrachten,v ə r k r ɑ x t ə n,0,verkrachten,0
{dut}verliest,v ə r l i s t,0,verliest,0
{dut}verloren,v ə r l oː r ə n,0,verloren,0
{dut}versie,v ɛ r z i,0,versie,0
{dut}vertrekt,v ə r t r ɛ k t,0,vertrekt,0
{dut}vervuiling,v ə r v œ y̯ l ɪ ŋ,0,vervuiling,0
{dut}vijfentwintig,v ɛ i̯ f ɛ n t ʋ ɪ n t ə x,0,vijfentwintig,0
{dut}vijzel,v ɛ i̯ z ə l,0,vijzel,0
{dut}vinger,v ɪ ŋ ə r,0,vinger,0
{dut}violen,v i j oː l ə n,0,violen,0
{dut}virusremmer,v iː r ʏ s r ɛ m ə r,0,virusremmer,0
{dut}visie,v i z i,0,visie,0
{dut}vleermuis,v l eː r m œ y̯ s,0,vleermuis,0
{dut}vlekken,v l ɛ k ə n,0,vlekken,0
{dut}vloer,v l u r,0,vloer,0
{dut}vluchteling,v l ʏ x t ə l ɪ ŋ,0,vluchteling,0
{dut}vochtigheid,v ɔ x t ə x ɦ ɛ i̯ t,0,vochtigheid,0
{dut}voedsel,v u t s ə l,0,voedsel,0
{dut}voetballen,v u t b ɑ l ə n,0,voetballen,0
{dut}voetnoot,v u t n oː t,0,voetnoot,0
{dut}volkslied,v ɔ l k s l i t,0,volkslied,0
{dut}vonkelwijn,v ɔ ŋ k ə l ʋ ɛ i̯ n,0,vonkelwijn,0
{dut}vooral,v oː r ɑ l,0,vooral,0
{dut}voordragen,v oː r d r aː ɣ ə n,0,voordragen,0
{dut}voorhoofd,v oː r ɦ oː f t,0,voorhoofd,0
{dut}voorkomen,v oː r k oː m ə n,0,voorkomen,0
{dut}voorliefde,v oː r l i f d ə,0,voorliefde,0
{dut}vooruitgang,v oː r œ y̯ t x ɑ ŋ,0,vooruitgang,0
{dut}voorvaderlijk,v oː r v aː d ə r l ə k,0,voorvaderlijk,0
{dut}vorstenhuis,v ɔ r s t ə n ɦ œ y̯ s,0,vorstenhuis,0
{dut}vredesmacht,v r eː d ə s m ɑ x t,0,vredesmacht,0
{dut}vredig,v r eː d ə x,0,vredig,0
{dut}vrijgezellenfeest,v r ɛ i̯ ɣ ə z ɛ l ə n f eː s t,0,vrijgezellenfeest,0
{dut}vrijwilligerswerk,v r ɛ i̯ ʋ ɪ l ə ɣ ə r s ʋ ɛ r k,0,vrijwilligerswerk,0
{dut}vulkaan,v ʏ l k aː n,0,vulkaan,0
{dut}vwo,v eː ʋ eː oː,0,vwo,0
{dut}waarschuwingsschot,ʋ aː r s x y u̯ ɪ ŋ s x ɔ t,0,waarschuwingsschot,0
{dut}wam,ʋ ɑ m,0,wam,0
{dut}warenhuis,ʋ aː r ə n ɦ œ y̯ s,0,warenhuis,0
{dut}wassen,ʋ ɑ s ə n,0,wassen,0
{dut}water,ʋ aː t ə r,0,water,0
{dut}wc,ʋ eː s eː,0,wc,0
{dut}week,ʋ eː k,0,week,0
{dut}wegdek,ʋ ɛ x d ɛ k,0,wegdek,0
{dut}weken,ʋ eː k ə n,0,weken,0
{dut}wereldbeeld,ʋ eː r ə l t b eː l t,0,wereldbeeld,0
{dut}weren,ʋ eː r ə n,0,weren,0
{dut}werkelijkheid,ʋ ɛ r k ə l ə k ɦ ɛ i̯ t,0,werkelijkheid,0
{dut}werkloze,ʋ ɛ r k l oː z ə,0,werkloze,0
{dut}werkt,ʋ ɛ r k t,0,werkt,0
{dut}westland,ʋ ɛ s t l ɑ n t,0,westland,0
{dut}wet,ʋ ɛ t,0,wet,0
{dut}whisky,ʋ ɪ s k i,0,whisky,0
{dut}wild,ʋ ɪ l t,0,wild,0
{dut}wildebras,ʋ ɪ l d ə b r ɑ s,0,wildebras,0
{dut}wilhelmina,ʋ ɪ l ɦ ɛ l m i n aː,0,wilhelmina,0
{dut}windkracht,ʋ ɪ n t k r ɑ x t,0,windkracht,0
{dut}woest,ʋ u s t,0,woest,0
{dut}wolven,ʋ ɔ l v ə n,0,wolven,0
{dut}wonen,ʋ oː n ə n,0,wonen,0
{dut}woonplaats,ʋ oː n p l aː t s,0,woonplaats,0
{dut}woont,ʋ oː n t,0,woont,0
{dut}woordenwisseling,ʋ oː r d ə n ʋ ɪ s ə l ɪ ŋ,0,woordenwisseling,0
{dut}xenofobie,k s eː n oː f oː b i,0,xenofobie,0
{dut}yen,j ɛ n,0,yen,0
{dut}yes,j ɛ s,0,yes,0
{dut}zak,z ɑ k,0,zak,0
{dut}zakkenvuller,z ɑ k ə n v ʏ l ə r,0,zakkenvuller,0
{dut}zal,z ɑ l,0,zal,0
{dut}zaligen,z aː l ə ɣ ə n,0,zaligen,0
{dut}zambia,z ɑ m b i aː,0,zambia,0
{dut}zandgrond,z ɑ n t x r ɔ n t,0,zandgrond,0
{dut}zandsteen,z ɑ n t s t eː n,0,zandsteen,0
{dut}zeegat,z eː ɣ ɑ t,0,zeegat,0
{dut}zeeoor,z eː oː r,0,zeeoor,0
{dut}zeeslag,z eː s l ɑ x,0,zeeslag,0
{dut}zeespiegel,z eː s p i ɣ ə l,0,zeespiegel,0
{dut}zeevaarder,z eː v aː r d ə r,0,zeevaarder,0
{dut}zeggenschap,z ɛ ɣ ə n s x ɑ p,0,zeggenschap,0
{dut}zei,z ɛ i̯,0,zei,0
{dut}zelfmoord,z ɛ l f m oː r t,0,zelfmoord,0
{dut}zelfverzekerd,z ɛ l f ə r z eː k ə r t,0,zelfverzekerd,0
{dut}zesentwintig,z ɛ s ɛ n t ʋ ɪ n t ə x,0,zesentwintig,0
{dut}zestiende,z ɛ s t i n d ə,0,zestiende,0
{dut}zette,z ɛ t ə,0,zette,0
{dut}zeug,z øː x,0,zeug,0
{dut}zeventigste,s eː v ə n t ə x s t ə,0,zeventigste,0
{dut}zijd,z ɛ i̯ t,0,zijd,0
{dut}zindelijkheid,z ɪ n d ə l ə k ɦ ɛ i̯ t,0,zindelijkheid,0
{dut}zinloos,z ɪ n l oː s,0,zinloos,0
{dut}zitvlak,z ɪ t f l ɑ k,0,zitvlak,0
{dut}zitzak,z ɪ t s ɑ k,0,zitzak,0
{dut}zodat,z oː d ɑ t,0,zodat,0
{dut}zoekopdracht,z u k ɔ p d r ɑ x t,0,zoekopdracht,0
{dut}zoeten,z u t ə n,0,zoeten,0
{dut}zomerhuis,z oː m ə r ɦ œ y̯ s,0,zomerhuis,0
{dut}zondigen,z ɔ n d ə ɣ ə n,0,zondigen,0
{dut}zonnegod,z ɔ n ə ɣ ɔ t,0,zonnegod,0
{dut}zonneklaar,z ɔ n ə k l aː r,0,zonneklaar,0
{dut}zonnestelsel,z ɔ n ə s t ɛ l s ə l,0,zonnestelsel,0
{dut}zoveel,z oː v eː l,0,zoveel,0
{dut}zowaar,z oː ʋ aː r,0,zowaar,0
{dut}zuidoosten,z œ y̯ t oː s t ə n,0,zuidoosten,0
{dut}zuidwesten,z œ y̯ t ʋ ɛ s t ə n,0,zuidwesten,0
{dut}zuidwester,z œ y̯ t ʋ ɛ s t ə r,0,zuidwester,0
{dut}zuil,z œ y̯ l,0,zuil,0
{dut}zulks,z ʏ l k s,0,zulks,0
{dut}zult,z ʏ l t,0,zult,0
{dut}zuster,z ʏ s t ə r,0,zuster,0
{dut}zwaartepunt,z ʋ aː r t ə p ʏ n t,0,zwaartepunt,0
{dut}zwak,z ʋ ɑ k,0,zwak,0
